0,-72192.0
1,-76113.0
2,-53614.0
3,-72725.0
4,-76429.0
5,-60211.0
6,-112377.0
7,-60478.0
8,-81875.0
9,-81438.0
10,-68213.0
11,-63072.0
12,-53810.0
13,-64858.0
14,-118316.0
15,-106963.0
16,-114034.0
17,-41198.0
18,-88467.0
19,-67147.0
20,-47957.0
21,-65374.0
22,-74385.0
23,-52502.0
24,-207566.0
25,-65489.0
26,-128933.0
27,-81403.0
28,-96485.0
29,-71712.0
30,-87447.0
31,-71789.0
32,-47342.0
33,-77640.0
34,-60522.0
35,-37972.0
36,-74626.0
37,-51546.0
38,-68395.0
39,-36678.0
40,-51247.0
41,-53311.0
42,-52881.0
43,-53077.0
44,-102227.0
45,-62358.0
46,-47092.0
47,-61251.0
48,-59329.0
49,-64231.0
50,-52567.0
51,-61963.0
52,-78975.0
53,-79680.0
54,-57168.0
55,-53324.0
56,-70676.0
57,-43800.0
58,-81217.0
59,-56066.0
60,-104879.0
61,-50804.0
62,-59190.0
63,-57603.0
64,-74027.0
65,-62905.0
66,-37512.0
67,-58931.0
68,-51319.0
69,-64865.0
70,-74449.0
71,-89653.0
72,-73653.0
73,-90218.0
74,-44427.0
75,-41141.0
76,-41784.0
77,-52646.0
78,-59492.0
79,-50271.0
80,-60098.0
81,-94280.0
82,-88440.0
83,-27906.0
84,-51707.0
85,-41373.0
86,-44685.0
87,-75154.0
88,-47647.0
89,-61868.0
90,-56161.0
91,-66199.0
92,-55331.0
93,-43505.0
94,-64022.0
95,-47619.0
96,-42228.0
97,-58954.0
98,-42708.0
99,-45076.0
100,-56363.0
101,-47762.0
102,-49555.0
103,-45095.0
104,-55502.0
105,-36067.0
106,-36936.0
107,-69588.0
108,-54499.0
109,-44880.0
110,-54587.0
111,-94009.0
112,-49116.0
113,-58030.0
114,-58660.0
115,-57658.0
116,-60986.0
117,-62115.0
118,-45578.0
119,-34392.0
120,-51437.0
121,-47409.0
122,-40782.0
123,-42994.0
124,-47654.0
