0,-67412.0
1,-74055.0
2,-64745.0
3,-70836.0
4,-76196.0
5,-63841.0
6,-82846.0
7,-75744.0
8,-93485.0
9,-62358.0
10,-71820.0
11,-60777.0
12,-53027.0
13,-66638.0
14,-170325.0
15,-71951.0
16,-58206.0
17,-31685.0
18,-79435.0
19,-83370.0
20,-43542.0
21,-63490.0
22,-72891.0
23,-53349.0
24,-57636.0
25,-77511.0
26,-61492.0
27,-88454.0
28,-101558.0
29,-59911.0
30,-98168.0
31,-74503.0
32,-57008.0
33,-60383.0
34,-60321.0
35,-32301.0
36,-60512.0
37,-83447.0
38,-60406.0
39,-61101.0
40,-59400.0
41,-34481.0
42,-67284.0
43,-57907.0
44,-81926.0
45,-89172.0
46,-60095.0
47,-55105.0
48,-60696.0
49,-161103.0
50,-79554.0
51,-70782.0
52,-36499.0
53,-81633.0
54,-53814.0
55,-60179.0
56,-142469.0
57,-36624.0
58,-81988.0
59,-51901.0
60,-48768.0
61,-49795.0
62,-51098.0
63,-68506.0
64,-54432.0
65,-89115.0
66,-79849.0
67,-70456.0
68,-69159.0
69,-80268.0
70,-61058.0
71,-51733.0
72,-50865.0
73,-50404.0
74,-40825.0
75,-96776.0
76,-47755.0
77,-55238.0
78,-50024.0
79,-51823.0
80,-72717.0
81,-60868.0
82,-68059.0
83,-48509.0
84,-85612.0
85,-35363.0
86,-92654.0
87,-64840.0
88,-44062.0
89,-57889.0
90,-58806.0
91,-63509.0
92,-42808.0
93,-43936.0
94,-45500.0
95,-41625.0
96,-64476.0
97,-63802.0
98,-81820.0
99,-40127.0
100,-45132.0
101,-36190.0
102,-58148.0
103,-43204.0
104,-37495.0
105,-38083.0
106,-67275.0
107,-43418.0
108,-57121.0
109,-38570.0
110,-47962.0
111,-42712.0
112,-40068.0
113,-46625.0
114,-60023.0
115,-32603.0
116,-46029.0
117,-40778.0
118,-54209.0
119,-56430.0
120,-64620.0
121,-42425.0
122,-48121.0
123,-47286.0
124,-66086.0
125,-39289.0
126,-42318.0
127,-67516.0
128,-51149.0
129,-44849.0
130,-40399.0
131,-46549.0
132,-43661.0
133,-39626.0
134,-44528.0
135,-59624.0
136,-36930.0
137,-47869.0
138,-37516.0
139,-65837.0
140,-41040.0
141,-39820.0
142,-43591.0
143,-42488.0
144,-42198.0
145,-43235.0
146,-46468.0
147,-61394.0
148,-48585.0
149,-36134.0
150,-46953.0
151,-47259.0
152,-55635.0
153,-32566.0
154,-32155.0
155,-38932.0
156,-48175.0
157,-55447.0
158,-47726.0
159,-44885.0
160,-50589.0
161,-45069.0
162,-38219.0
163,-41221.0
164,-51272.0
165,-51820.0
166,-57338.0
167,-44761.0
168,-38318.0
169,-48441.0
170,-60512.0
171,-60258.0
172,-41857.0
173,-56007.0
174,-44966.0
175,-24721.0
176,-38280.0
177,-61651.0
178,-26369.0
179,-61137.0
